代码,简称,2005/1/31,2005/2/28,2005/3/31,2005/4/29,2005/5/31,2005/6/30,2005/7/29,2005/8/31,2005/9/30,2005/10/31,2005/11/30,2005/12/30,2006/1/31,2006/2/28,2006/3/31,2006/4/28,2006/5/31,2006/6/30,2006/7/31,2006/8/31,2006/9/29,2006/10/31,2006/11/30,2006/12/29,2007/1/31,2007/2/28,2007/3/30,2007/4/30,2007/5/31,2007/6/29,2007/7/31,2007/8/31,2007/9/28,2007/10/31,2007/11/30,2007/12/31,2008/1/31,2008/2/29,2008/3/31,2008/4/30,2008/5/30,2008/6/30,2008/7/31,2008/8/29,2008/9/30,2008/10/31,2008/11/28,2008/12/31,2009/1/30,2009/2/27,2009/3/31,2009/4/30,2009/5/29,2009/6/30,2009/7/31,2009/8/31,2009/9/30,2009/10/30,2009/11/30,2009/12/31,2010/1/29,2010/2/26,2010/3/31,2010/4/30,2010/5/28,2010/6/30,2010/7/30,2010/8/31,2010/9/30,2010/10/29,2010/11/30,2010/12/31,2011/1/31,2011/2/28,2011/3/31,2011/4/29,2011/5/31,2011/6/30,2011/7/29,2011/8/31,2011/9/30,2011/10/31,2011/11/30,2011/12/30,2012/1/31,2012/2/29,2012/3/30,2012/4/30,2012/5/31,2012/6/29,2012/7/31,2012/8/31,2012/9/28,2012/10/31,2012/11/30,2012/12/31,2013/1/31,2013/2/28,2013/3/28,2013/4/30,2013/5/31,2013/6/28,2013/7/31,2013/8/30,2013/9/30,2013/10/31,2013/11/29,2013/12/31,2014/1/31,2014/2/28,2014/3/31,2014/4/30,2014/5/30,2014/6/30,2014/7/31,2014/8/29,2014/9/30,2014/10/31,2014/11/28,2014/12/31,2015/1/30,2015/2/27,2015/3/31,2015/4/30,2015/5/29,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/30,2015/11/30,2015/12/31,2016/1/29,2016/2/29,2016/3/31,2016/4/29,2016/5/31,2016/6/30,2016/7/29,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/30,2017/1/31,2017/2/28,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/29,2017/10/31,2017/11/30,2017/12/29,2018/1/31,2018/2/28,2018/3/29,2018/4/30,2018/5/31,2018/6/29,2018/7/31,2018/8/31,2018/9/28,2018/10/31
SRE.N,桑普拉能源(SEMPRA ENERGY),50.465,54.2343,54.4038,55.1412,54.1716,56.822,58.4588,61.65,65.1449,61.3242,60.8397,62.467,66.9389,66.6463,65.1414,64.5245,63.0523,64.2053,68.1299,70.1911,71.3678,75.3303,77.4038,80.0166,81.9299,85.7423,87.5592,91.104,88.0041,85.454,76.0617,79.3944,84.2935,89.2102,90.82,90.2051,81.4878,77.4498,78.1589,83.1318,84.8041,83.3221,82.894,85.4918,74.9935,63.3143,69.3471,63.8944,65.708,62.3057,69.9644,69.6315,69.1171,75.6999,79.9707,76.5236,76.561,79.0818,81.6794,86.6424,78.5478,76.1023,77.8363,76.7132,71.7529,73.5689,78.223,80.0626,85.2076,84.7008,79.3318,83.7402,83.086,84.9369,86.1641,88.7409,88.8537,85.9421,82.3829,85.357,84.4998,88.1587,87.2727,91.0823,94.2287,98.1039,100.319,108.3164,108.7682,116.2813,118.8642,111.757,109.8842,118.8467,116.5805,121.8942,128.9563,133.6128,138.4598,143.5,140.8153,142.7223,152.9691,147.3657,150.5065,160.2473,155.5,158.9403,164.1639,167.2804,172.5197,175.8182,178.9205,187.8806,178.9091,190.1414,190.2752,198.6171,201.7408,202.3223,203.3397,196.5811,199.3281,194.1173,196.4942,182.1609,187.3897,174.6307,179.4241,189.9796,184.0804,175.7064,177.0895,180.3789,195.9088,194.5908,201.6891,216.1457,212.0889,198.3452,204.5928,204.421,190.4876,194.2663,197.6443,212.8938,214.8994,219.8003,226.5487,219.2752,221.4032,231.0422,225.1852,231.8344,238.7204,212.5799,212.7788,216.6757,222.9364,224.099,213.5354,234.5619,233.5114,234.5013,231.5945,224.2039
STI.N,太阳信托银行,479.3206,485.7991,483.3178,488.4146,497.31,488.0542,491.2971,478.5759,472.924,493.557,498.9985,499.1357,490.1491,500.6345,503.3324,534.9464,527.9467,531.782,549.9823,537.0327,543.2184,555.2384,578.2192,598.0479,588.4877,602.1234,593.0533,602.909,642.9329,617.3711,563.7994,572.405,550.0176,527.7029,515.2585,459.2569,505.9984,432.5061,410.2595,414.7981,394.3197,273.5541,310.1086,322.5854,346.4578,309.1091,248.8814,231.7036,96.1641,95.2257,92.9301,114.3025,105.0448,131.2063,155.5333,186.4817,179.9384,152.4889,188.6394,161.9761,194.2276,190.1564,213.9559,236.3977,215.3148,186.1534,207.3254,179.9211,206.4577,199.9035,186.793,235.9701,243.3267,241.3265,230.6879,225.4887,225.0903,206.4462,195.9638,159.6383,143.9954,158.2746,145.8722,142.4125,165.5042,185.139,194.8959,195.7829,185.2241,195.8107,191.1235,203.8182,228.921,220.2565,220.2625,229.9979,230.1601,224.2412,234.1569,237.7331,261.6245,257.385,283.6372,261.861,265.1323,275.1095,297.1032,301.8595,303.5816,309.8245,327.1741,314.5936,316.7345,331.1165,314.5028,316.3961,315.9806,325.2033,328.0943,349.8893,320.8293,344.0337,344.7889,348.2293,360.1541,363.0231,374.1619,342.7689,324.6837,352.5332,370.715,365.7631,312.3159,285.3112,310.248,358.9177,378.8709,355.1807,365.6424,383.3417,380.9931,393.4319,454.1364,479.4876,496.709,522.3205,485.5325,498.7902,470.8316,500.3854,505.414,489.6053,531.1018,535.0116,551.3396,577.8196,632.4794,628.2763,612.0836,600.9287,611.0037,597.5183,652.2743,670.2574,608.5711,570.9397
STT.N,道富公司(STATE STREET),1911.6052,1870.6514,1872.5467,1980.0511,2055.861,2074.1616,2138.2134,2077.6006,2110.9324,2383.2134,2489.3641,2400.3085,2617.6525,2705.1096,2624.6513,2837.0382,2697.1842,2531.8896,2617.7533,2693.5923,2728.4356,2808.4522,2718.3789,2957.8961,3116.2295,2873.2469,2849.1126,3030.3998,3003.9988,3019.5225,2959.0437,2708.7412,3018.7477,3532.9446,3538.2593,3606.5483,3647.4106,3488.8469,3518.8951,3213.3303,3207.9852,2860.6794,3202.6734,3025.1942,2552.9535,1945.6845,1890.0294,1777.1749,1051.4838,1141.8563,1391.2871,1542.7105,2099.587,2133.9292,2274.0814,2372.64,2378.5155,1898.2905,1867.5416,1969.28,1939.4287,2031.244,2042.088,1967.8961,1726.7723,1530.416,1761.2002,1587.4333,1704.6319,1890.2132,1955.3929,2097.9707,2115.1746,2024.6278,2042.9283,2116.1173,2080.6593,2058.1651,1892.9276,1621.3356,1476.213,1853.9877,1820.0201,1858.6171,1806.5149,1947.1446,2109.0501,2142.4241,1910.1968,2080.8031,1882.2318,1939.0996,1967.1996,2089.5636,2083.4688,2215.4365,2622.613,2666.9123,2796.9888,2767.6415,3132.5896,3099.0735,3311.0328,3170.8355,3136.9151,3343.0212,3464.2039,3513.9399,3205.5903,3144.3035,3342.7689,3102.9354,3137.06,3247.1005,3400.6209,3477.3811,3568.0632,3657.7374,3719.2975,3819.4327,3479.3329,3622.3791,3592.2848,3767.6731,3807.2454,3778.0748,3756.4858,3528.82,3314.6949,3402.975,3579.5351,3289.3057,2762.4021,2715.3129,2917.6561,3106.1171,3144.0088,2706.2587,3301.5152,3525.3637,3513.7029,3542.9712,3976.4439,3941.0462,3863.9697,4041.9557,4056.32,4274.9057,4150.5819,4591.4179,4770.5103,4732.645,4910.2361,4728.2993,4900.4711,5038.1645,5686.4521,5478.9587,5169.6814,5172.2732,4982.0322,4847.0826,4598.1939,4525.2976,4386.3811,3599.4713
STX.O,希捷科技(SEAGATE),17.4036,18.5492,20.1802,18.1467,22.0039,18.1983,20.0855,17.2759,16.5053,15.0891,19.8106,20.931,27.3077,27.9064,27.6543,27.8959,24.598,23.85,24.4399,23.5299,24.4182,23.8789,27.363,28.149,28.8803,28.6778,24.8398,23.6138,22.0529,23.3167,25.1803,27.7726,27.5144,30.0567,27.8435,27.5304,21.9917,23.4022,22.7186,20.6016,23.3856,20.8854,16.4746,16.4086,13.3382,7.4505,4.7082,4.9542,4.2385,4.8468,6.7742,9.1976,9.8176,11.7901,13.571,15.6112,17.1441,15.7239,17.0539,20.5031,18.8349,22.4418,20.582,20.6862,17.3132,14.6982,14.1459,11.4294,13.2723,16.5805,15.1152,16.9412,15.7803,14.3149,16.2368,20.0616,19.128,18.3993,15.8148,13.3669,11.8606,18.6422,19.9612,19.1441,24.6772,30.9493,31.7684,36.5619,27.8493,29.3945,35.6823,38.4192,37.1589,32.8021,30.4548,37.3993,41.776,39.5385,44.9418,45.1201,53.4655,55.6374,50.7724,48.0018,54.8163,60.9919,61.9801,70.9789,66.8081,66.544,71.6059,67.0412,69.1073,73.0816,75.371,81.0978,74.2165,81.4218,86.4043,86.914,73.7658,80.603,68.6154,78.1533,74.0539,63.22,67.346,69.1382,60.2605,51.1945,49.1093,50.0931,39.6946,43.7065,48.013,30.3409,32.464,35.0542,46.0914,48.5521,56.4508,50.242,58.7206,56.8097,67.1983,71.7228,69.2906,63.5578,65.7302,59.3483,50.4805,48.2904,51.7753,57.7067,60.1885,66.2796,87.4435,84.5921,93.6799,92.6714,90.2061,91.3742,85.1445,86.6332,77.6374,65.9631
STZ.N,星座品牌-A,467.28,481.77,475.83,474.39,500.58,531,493.2,495.36,468,423.72,425.16,472.14,480.42,474.12,450.9,444.6,444.6,450,440.28,491.22,518.04,494.82,503.64,522.36,445.32,422.28,381.24,403.38,437.4,437.04,394.74,435.24,435.78,452.16,423.9,425.52,376.2,345.78,318.06,330.48,383.76,357.48,387.36,379.98,386.28,225.72,229.68,283.86,261.36,234.9,214.2,208.62,208.08,228.24,245.88,266.22,272.7,284.76,307.98,286.74,289.44,270.72,295.92,328.86,299.88,281.16,307.08,299.88,318.42,355.14,370.98,398.7,345.96,365.76,365.04,403.02,395.28,374.76,367.02,355.86,324,363.96,350.46,372.06,376.2,393.12,424.62,388.8,347.22,487.08,507.78,592.92,582.3,636.12,645.84,637.02,582.48,796.32,857.52,888.3,954.18,938.16,937.62,976.5,1033.2,1175.4,1267.38,1266.84,1380.06,1458.54,1529.46,1437.12,1514.34,1586.34,1498.68,1567.62,1568.88,1647.72,1735.2,1767.06,1988.1,2064.96,2091.78,2086.92,2127.7042,2093.954,2166.1469,2315.9531,2265.4726,2438.9881,2543.6981,2583.2337,2765.315,2570.3388,2745.899,2836.2234,2790.3488,3013.5402,2999.5111,2996.2927,3040.8581,3052.3648,2767.4137,2807.147,2742.1455,2915.6402,2975.4915,3167.7134,3364.9639,3567.1379,3560.141,3694.3401,3682.3395,4044.9424,4026.9473,4230.1546,4061.7405,3997.6043,4228.3923,4325.0487,4152.4754,4074.1093,3913.2818,3888.9171,4027.5135,3721.3687
SWK.N,史丹利百得,307.2526,298.7896,294.1997,279.6424,289.9105,297.8115,319.9806,299.1848,307.2067,315.4331,315.8938,318.072,324.693,331.976,337.3266,347.9138,323.2769,316.26,303.8694,316.3269,335.9775,321.15,343.8631,340.9248,388.1756,376.7188,377.3767,397.2816,431.0247,415.754,378.9731,388.6307,386.5593,396.3387,359.1496,335.935,355.8916,336.3508,332.0967,336.4206,338.7917,314.6474,312.1909,336.5457,294.9238,231.3322,224.6197,243.5185,223.2372,191.1013,210.4716,274.8708,258.0301,246.7987,292.8182,298.5069,313.9485,332.628,357.1908,381.3768,379.4518,423.8754,427.5244,462.8225,417.8759,378.4028,434.579,401.7721,461.9248,467.126,448.7335,506.9574,551.0044,578.0406,583.9102,553.8,566.315,552.2875,504.1492,478.2571,378.871,492.6866,508.1836,525.0376,545.076,596.4924,600.9738,571.2999,517.3403,505.8383,525.7229,516.9988,603.7746,548.742,569.4089,589.8491,612.6552,627.5669,649.7228,600.2935,635.6804,624.1342,683.2372,688.4047,735.5441,642.3119,660.9908,659.4367,632.5493,678.642,667.9534,706.1856,718.6008,726.2085,723.1489,756.6395,738.4221,778.7571,785.4103,803.4716,783.1506,822.3709,801.6898,829.7691,861.2112,889.2647,891.3772,857.8312,824.0768,900.5533,927.575,911.4776,805.6666,807.4944,903.6962,961.3314,976.883,959.9658,1050.4211,1073.116,1066.4388,987.18,1033.7163,999.384,1080.5094,1113.0102,1163.0803,1191.7919,1204.8346,1237.0355,1236.6839,1271.5418,1333.088,1426.511,1503.5099,1504.0418,1473.3742,1410.9753,1363.367,1260.0466,1239.1333,1187.1747,1336.0967,1256.1829,1315.1092,1046.4117
SWKS.O,思佳讯解决方案(SKYWORKS),22.8626,21.8686,19.1275,15.7237,19.0673,22.1999,22.0795,22.8325,21.1457,16.1454,16.2358,15.3321,15.9044,15.8442,20.4227,21.5071,17.0491,16.5972,13.2236,13.9465,15.6333,19.9709,21.8084,21.3264,19.7902,19.8805,17.3202,20.7541,21.3565,22.1397,23.8567,23.7663,27.2303,27.7725,27.3508,25.6037,24.2482,24.8808,21.9288,26.1761,31.1161,29.7305,28.4954,29.2184,25.182,21.477,16.2358,16.6876,13.0127,19.5793,24.2784,26.6279,28.7063,29.4895,36.3874,35.0319,39.8816,31.4173,37.0802,42.7432,38.2249,45.9964,46.9904,50.6954,47.9844,50.5749,52.8039,53.6775,62.2623,69.0397,76.6606,86.2394,95.6977,108.2586,97.5954,94.7639,76.7208,69.2204,76.2389,62.1418,54.0992,59.6718,49.129,48.8579,65.0034,81.2391,83.2874,81.7512,80.9078,82.2934,87.1431,91.7517,70.9675,70.4554,68.2264,61.1477,72.1122,64.1599,66.3438,66.4793,71.8712,65.9371,72.3983,76.3895,74.8231,77.7149,80.0945,86.0285,91.1192,106.8128,113.0179,123.651,130.8058,141.8296,153.3064,171.4877,175.6946,176.2697,204.6435,220.537,251.8993,266.5774,298.5971,280.248,332.6719,316.6711,291.0271,266.4645,256.8858,235.6236,254.1334,235.1851,210.9717,204.3065,239.5106,205.4441,206.0833,195.3408,203.799,232.0699,236.038,238.518,239.1434,232.3285,286.3405,295.9227,305.8169,311.3103,333.1001,300.3003,328.2177,330.7912,319.9281,357.478,329.8041,298.9774,306.0937,345.0428,316.6498,274.0129,312.4538,306.2434,299.6844,290.4458,288.5689,276.0031
SYK.N,史赛克(STRYKER),3640.4086,3678.9315,3304.8154,3596.7,3604.1083,3523.3585,4007.1165,4041.1944,3661.8925,3042.5638,3207.7675,3299.4871,3705.7035,3432.4172,3292.8035,3248.9886,3260.128,3127.1979,3379.6907,3566.8325,3682.6821,3883.1912,3851.2582,4109.0061,4618.2514,4624.2163,4944.8246,4841.9317,5018.6391,4703.9955,4654.7859,4980.6134,5126.7512,5293.7658,5415.2987,5595.2723,5014.9275,4875.6448,4871.1518,4854.6775,4833.7102,4708.6552,4806.7522,5031.4018,4665.223,4003.2555,2914.4539,3021.9396,3195.1622,2546.9013,2574.8892,2928.1422,2907.7186,3006.0545,2941.0015,3136.1606,3436.4635,3479.58,3820.1802,3829.1399,3946.9713,4036.6752,4361.2198,4377.9879,4041.8645,3826.9539,3560.1527,3301.7607,3837.902,3794.9604,3840.9692,4131.5483,4428.5273,4867.0716,4691.7156,4552.8161,4815.1818,4543.0082,4206.2884,3780.5507,3661.592,3722.1913,3793.6673,3878.5159,4324.8066,4185.1457,4345.3938,4274.1193,4029.7497,4332.7378,4091.3311,4188.051,4393.4506,4151.9135,4275.05,4347.9326,4968.9525,5066.5074,5195.7066,5222.7842,5287.2925,5172.2307,5634.4369,5348.9566,5425.8353,5929.164,5974.1184,6056.4186,6254.699,6467.4877,6591.889,6290.8969,6836.2428,6846.9124,6477.4455,6764.8989,6581.7361,7134.3575,7572.8682,7716.444,7448.1313,7750.8011,7574.846,7574.0249,7893.4412,7875.6295,8427.7559,8129.4428,7782.1989,7907.905,7977.3742,7717.4803,8233.1415,8293.7587,8941.4074,9084.75,9263.9281,10019.6464,9722.8114,9670.9698,9765.1819,9676.2626,9534.4951,10085.8645,10399.0222,10822.4584,11118.1896,11516.8061,12073.3489,11756.1299,12460.9217,11975.5302,12066.9715,13158.7937,13254.806,13196.0994,14009.1373,13819.9398,13755.0394,14481.5982,14874.7947,14473.9464,13993.0815,14522.8043,15270.7889,13942.0721
SYMC.O,赛门铁克(SYMANTEC),373.6,352.16,341.28,300.16,360.16,347.84,351.2,335.52,362.56,381.6,281.76,280,294.08,270.24,269.28,262.08,249.6,248.64,277.6,297.92,340.48,317.44,339.52,333.6,283.36,273.6,276.8,281.6,319.84,323.2,307.2,300.96,310.08,300.48,284.8,258.24,286.88,269.44,265.92,275.52,347.68,309.6,337.12,356.96,313.28,201.28,192.48,216.32,245.28,221.28,239.04,276,250.08,249.28,238.88,241.92,263.52,281.28,284,286.24,271.2,264.8,270.84,268.32,226.72,222.08,207.52,218.08,242.08,259.04,268.76,267.84,281.76,288.48,296.64,314.4,312.8,315.52,304.96,274.4,260.8,272.16,261.6,250.4,275.04,285.44,299.2,264.56,237.44,233.76,252,285.28,287.6,291.04,300.16,301.12,348.32,375.04,394.88,388.8,358.24,362.1092,429.763,414.9175,400.9843,368.6625,366.7219,384.4955,349.1115,352.8296,328.0264,333.1184,361.2068,378.8009,391.3724,404.1342,391.3177,413.1223,436.8501,429.5665,414.7481,423.7779,393.5441,419.8197,414.7667,394.0701,385.426,349.7923,332.3795,351.6701,336.7806,361.205,341.2527,334.6503,395.6596,358.3109,373.7024,444.0868,441.7085,523.4175,544.4583,542.9399,530.7227,519.8428,599.4838,623.3088,669.3425,690.0686,661.2702,617.868,677.7957,657.4479,719.5085,712.7104,636.9884,616.9795,598.7295,579.67,569.9684,612.7436,458.1796,456.9041,447.3899,447.7926,472.6699,403.1466
SYY.N,西斯科(SYSCO),4454.4798,4384.4208,4579.1901,4425.6977,4753.1482,4648.3044,4631.607,4287.3833,4029.2155,4117.9924,4170.903,4007.0092,3981.0287,3904.4704,4158.7995,3899.404,3989.4203,3986.8112,3620.7034,4117.8942,4388.1351,4612.6171,4727.3391,4847.3357,4579.5857,4368.832,4484.1501,4364.2771,4414.9315,4397.6023,4274.0025,4475.1005,4771.3848,4622.199,4382.2598,4207.0233,3936.8726,3809.2636,3939.5877,4180.7264,4220.3866,3762.2435,3909.7555,4388.1353,4250.2737,3637.9345,3256.0903,3219.5871,3128.3608,3017.4858,3199.9384,3309.1563,3398.5163,3222.6481,3406.1441,3654.1503,3562.4024,3829.253,3914.6692,4080.6098,4087.9123,4220.8169,4345.0453,4645.5163,4390.7051,4244.3801,4600.9258,4083.9345,4273.1033,4413.942,4348.0175,4404.9523,4404.6078,4200.5508,4226.2471,4410.8593,4914.3473,4797.4738,4706.6941,4297.4164,3985.0728,4309.0227,4436.4902,4559.2943,4723.8527,4615.601,4684.631,4575.1413,4418.415,4719.2028,4695.1391,4840.5142,4995.4746,5006.0954,5099.5468,5101.1581,5164.5568,5227.9555,5717.2636,5712.491,5538.7893,5597.7824,5701.6538,5290.2624,5258.871,5390.4611,5605.4795,6065.1603,5893.7901,6051.7195,6070.2006,6170.1561,6356.4634,6342.9137,6091.9964,6457.2773,6477.7603,6629.1258,6924.9768,6877.6533,6787.5455,6756.3543,6589.6865,6467.4288,6490.1338,6355.7929,6392.7657,7019.5419,6914.3707,7318.9066,7292.2924,7274.5496,7117.7037,7890.0846,8411.0656,8292.2703,8659.4557,9190.3808,9380.5641,9393.243,8877.0312,8772.3532,9707.5605,10094.0399,9621.2701,9668.9547,9522.2331,9758.8641,10070.8081,9290.0252,9776.5545,9785.8443,10023.6624,10397.1981,10791.6262,11352.4243,11822.6596,11217.1408,11275.4361,11830.1811,12301.1941,12917.8617,12780.6959,14227.8183,13929.2661,13631.7436
T.N,美国电话电报(AT&T),685.0707,693.7206,683.0524,695.4925,683.2191,694.0313,724.1778,713.2188,709.9608,716.0444,747.8686,735.259,789.6153,839.5178,822.7822,807.4371,802.8161,859.1919,935.0287,970.5717,1015.1562,1078.8099,1068.1006,1126.0571,1197.7946,1171.375,1255.0901,1243.7451,1327.9035,1333.043,1268.8759,1291.8816,1370.9433,1365.6398,1248.6503,1358.1237,1270.0625,1149.2927,1263.7931,1290.5551,1330.2286,1123.193,1039.9047,1079.7323,942.3609,917.8087,979.1788,977.1217,856.5047,826.9341,876.6824,905.2521,875.925,877.6917,942.6917,936.2226,970.7244,936.7111,983.054,1022.8286,939.2701,918.8995,957.0481,980.8542,914.6108,910.4706,993.4306,1035.1746,1095.3013,1108.089,1079.7263,1141.5026,1084.795,1118.6948,1206.5979,1244.1273,1261.7177,1255.721,1185.8892,1154.2763,1155.8975,1206.2372,1192.6563,1244.5109,1228.1282,1277.4037,1304.1294,1393.7087,1447.0686,1510.1687,1625.8773,1570.9953,1616.4445,1500.3166,1480.3644,1462.1472,1528.4261,1577.631,1611.8986,1665.4388,1555.6248,1573.853,1588.0178,1523.1824,1522.7321,1651.7522,1606.58,1604.2985,1540.6191,1476.3496,1621.534,1672.3392,1661.565,1656.4121,1688.7529,1658.8592,1672.1453,1674.9736,1700.9347,1614.8784,1605.1199,1685.0833,1591.9552,1713.2673,1708.3214,1756.7914,1741.0903,1663.909,1632.836,1703.4813,1711.6149,1749.2328,1858.9065,1904.7863,2019.2281,2025.9999,2043.2225,2255.1122,2284.5837,2157.3986,2143.1496,1965.1947,2063.4812,2271.8057,2278.2156,2258.2218,2245.2528,2167.0821,2106.9309,2063.1846,2160.402,2075.0939,2169.8192,1887.4471,2040.5743,2180.8007,2128.4137,2063.0552,2026.1135,1884.9058,1863.0017,1850.8968,1871.4599,1869.7038,1965.7061,1822.6633
TAP.N,莫尔森库尔斯酿酒-B,112.4954,105.3476,116.9233,93.5598,89.0736,94.4512,95.5176,98.1609,98.0078,94.4709,102.4496,103.0651,96.1571,97.0289,106.1056,114.2081,100.6712,105.4888,111.0367,109.7536,107.5679,111.1275,111.4808,119.8873,126.7255,132.9343,148.9607,148.4255,144.6743,146.0804,140.5191,141.8638,158.0546,181.5083,171.2802,164.2177,142.1078,172.1816,167.7462,174.9896,185.711,173.9599,172.8073,153.2144,150.3205,120.1278,143.6358,158.0091,130.07,114.4261,111.3405,124.2349,143.6459,138.2253,147.6297,155.5213,159.7885,160.7404,149.1771,149.0121,138.5853,134.0271,139.6032,147.2373,137.1602,141.5717,150.4283,146.5123,158.8225,158.8562,161.1787,169.7704,158.5403,155.6471,159.5953,165.926,158.7784,153.3424,154.4049,151.0823,136.7856,146.2131,141.3602,151.634,149.3703,153.027,158.7454,145.8703,135.9886,147.1648,149.6759,158.6758,160.4927,153.6882,148.8875,153.6636,162.2464,159.9054,176.9775,186.6347,179.8228,174.1817,182.1884,178.7222,183.6307,197.8069,194.097,206.9213,193.9865,210.7896,218.3191,222.4362,245.2011,276.6486,251.9159,277.249,279.0861,278.8612,291.4222,280.76,286.0723,287.4608,282.0063,278.4457,279.5093,265.9109,272.5894,260.9026,318.1104,337.5756,354.211,361.4853,348.2452,328.1926,371.944,369.8171,383.5455,392.6622,396.6614,398.888,428.0483,404.6966,383.7411,380.9226,377.8301,394.5964,376.2011,376.9086,374.2057,340.8474,351.2694,355.9399,323.7764,320.7227,311.3617,327.1889,334.963,303.9863,301.9295,285.5364,247.0988,274.5363,270.34,270.938,249.6657,259.8147
TGT.N,塔吉特(TARGET),3825.6833,3835.61,3775.2304,3502.7678,4059.4274,4113.0995,4441.1799,4070.5139,3932.6844,4217.4311,4059.8149,4170.5854,4153.8939,4134.7989,3953.1413,4035.9893,3725.8317,3722.0236,3497.3465,3694.5735,4218.334,4518.3893,4444.3202,4364.7524,4694.4997,4716.5708,4542.5644,4550.9964,4795.5592,4885.4327,4652.6833,5076.6427,4894.9215,4724.7504,4629.504,3859.8499,4278.2577,4072.0618,3922.6781,4112.3103,4140.6333,3607.5345,3509.761,4127.0968,3818.0705,3122.956,2641.2309,2701.4722,2440.948,2226.8723,2705.1267,3245.5228,3103.6494,3117.0748,3444.8139,3727.0553,3701.6796,3840.453,3705.0786,3849.112,4079.8836,4113.7395,4199.9747,4540.9232,4367.3262,3938.042,4110.2362,4117.6341,4301.1409,4180.4127,4604.2388,4862.1862,4433.6216,4268.8796,4062.5437,3988.6202,4043.1704,3829.2979,4203.1667,4244.1564,4028.1291,4497.1466,4353.3693,4231.1115,4197.2428,4709.9195,4841.1891,4813.772,4837.4613,4860.8508,5066.3448,5384.5492,5332.4596,5355.9839,5334.6218,4999.9932,5104.7759,5350.7887,5817.368,5996.6908,5937.2525,5882.5785,6086.7516,5442.5782,5500.1762,5569.8095,5531.436,5474.3306,4900.681,5452.4023,5275.4216,5383.528,4985.0412,5089.555,5233.5907,5323.3096,5554.6037,5478.3919,6608.2014,6778.7644,6573.3743,6907.6484,7378.7675,7087.4649,7179.0573,7388.1297,7408.0413,7083.3295,7169.9227,7035.0195,6660.3158,6670.4211,6652.9665,7266.7203,7621.4882,7363.9805,6419.661,6516.7306,7031.0128,6603.5289,6461.4669,6466.171,7328.4249,6853.083,6117.7737,5627.3849,5284.5903,5347.7871,5338.1596,5061.3303,5485.2856,5337.6147,5776.135,5779.0715,5924.0616,6453.1723,7439.1973,7519.5746,6923.2736,7239.373,7330.6363,7655.4813,8114.0861,8869.1543,8941.1211,8476.8842
TIF.N,蒂芙尼(TIFFANY),418.9937,401.93,461.0702,402.7018,415.7912,438.6294,455.6337,501.023,533.6305,528.6659,546.1092,514.8073,506.8748,499.2112,505.7678,470.0649,460.634,446.2068,426.8829,427.018,449.9265,484.0776,520.8035,533.1604,533.4322,591.4494,619.3865,649.4842,715.9443,724.3808,658.7141,700.7626,716.7549,741.8105,635.7007,632.3155,546.5964,517.0618,577.1356,600.5852,676.3136,564.127,523.1499,611.4721,494.0208,381.7813,275.2441,330.8368,290.5148,266.5735,304.4109,408.6109,400.5629,360.4399,423.9717,517.0664,550.0448,560.8944,609.2892,616.3036,582.0486,636.226,683.5419,697.7914,653.8916,548.7466,608.9625,573.6435,684.0778,771.571,904.0483,910.1142,849.6055,899.5909,901.9906,1019.4373,1110.7521,1157.3345,1173.1056,1060.6443,899.9224,1179.724,991.9565,984.8822,948.317,966.3023,1031.8817,1021.8808,826.789,795.1158,824.8481,930.2629,933.7877,954.0087,890.0259,870.0101,997.6136,1019.0073,1060.0049,1123.1113,1185.608,1115.3125,1217.4423,1180.6939,1178.2073,1217.4194,1370.7308,1432.0951,1284.0697,1439.3497,1334.6744,1355.4343,1540.1042,1559.0536,1517.9972,1569.7842,1503.4802,1500.5141,1684.722,1674.281,1357.4743,1382.2297,1385.1333,1376.7919,1475.1567,1451.0504,1512.6963,1300.0969,1226.6141,1309.5321,1265.6904,1218.295,1019.4777,1037.6827,1178.5322,1145.929,995.1193,981.0722,1043.8453,1154.6689,1182.3766,1195.2373,1342.7291,1267.5574,1288.6751,1503.9454,1567.8947,1507.8441,1430.6833,1552.8985,1580.0291,1512.0371,1526.8563,1557.4666,1572.1063,1737.9539,1783.0956,1689.3012,1641.2061,1728.0896,2197.7979,2220.435,2320.9957,2069.4252,2185.6677,1886.2124
